region	sub-table	lower_frequency	upper_frequency	Category	service	footnotes
itu3		136000000000	141000000000	s	Amateur	
itu3		136000000000	141000000000	s	Amateur-Satellite	
itu3		141000000000	148500000000		-	5.149
itu3		141000000000	148500000000	p	Fixed	
itu3		141000000000	148500000000	p	Mobile	
itu3		141000000000	148500000000	p	Radio Astronomy	
itu3		141000000000	148500000000	p	Radiolocation	
itu3		148500000000	151500000000		-	5.34
itu3		148500000000	151500000000	p	Earth Exploration-Satellite (passive)	
itu3		148500000000	151500000000	p	Radio Astronomy	
itu3		148500000000	151500000000	p	Space Research (passive)	
itu3		151500000000	155500000000		-	5.149
itu3		151500000000	155500000000	p	Fixed	
itu3		151500000000	155500000000	p	Mobile	
itu3		151500000000	155500000000	p	Radio Astronomy	
itu3		151500000000	155500000000	p	Radiolocation	
itu3		155500000000	158500000000		-	5.149,5.562F,5.562G
itu3		155500000000	158500000000	p	Earth Exploration-Satellite (passive)	
itu3		155500000000	158500000000	p	Fixed	
itu3		155500000000	158500000000	p	Mobile	
itu3		155500000000	158500000000	p	Radio Astronomy	
itu3		155500000000	158500000000	p	Space Research (passive) 	5.562B
itu3		158500000000	164000000000	p	Fixed	
itu3		158500000000	164000000000	p	Fixed-Satellite (space-to-Earth)	
itu3		158500000000	164000000000	p	Mobile	
itu3		158500000000	164000000000	p	Mobile-Satellite (space-to-Earth)	
itu3		164000000000	167000000000		-	5.34
itu3		164000000000	167000000000	p	Earth Exploration-Satellite (passive)	
itu3		164000000000	167000000000	p	Radio Astronomy	
itu3		164000000000	167000000000	p	Space Research (passive)	
itu3		167000000000	174500000000		-	5.149,5.562D
itu3		167000000000	174500000000	p	Fixed	
itu3		167000000000	174500000000	p	Fixed-Satellite (space-to-Earth)	
itu3		167000000000	174500000000	p	Inter-Satellite	
itu3		167000000000	174500000000	p	Mobile	5.558
itu3		174500000000	174800000000	p	Fixed	
itu3		174500000000	174800000000	p	Inter-Satellite	
itu3		174500000000	174800000000	p	Mobile	5.558
itu3		174800000000	182000000000	p	Earth Exploration-Satellite (passive)	
itu3		174800000000	182000000000	p	Inter-Satellite	5.562H
itu3		174800000000	182000000000	p	Space Research (passive)	
itu3		182000000000	185000000000		-	5.34
itu3		182000000000	185000000000	p	Earth Exploration-Satellite (passive)	
itu3		182000000000	185000000000	p	Radio Astronomy	
itu3		182000000000	185000000000	p	Space Research (passive)	
itu3		185000000000	190000000000	p	Earth Exploration-Satellite (passive)	
itu3		185000000000	190000000000	p	Inter-Satellite	5.562H
itu3		185000000000	190000000000	p	Space Research (passive)	
itu3		190000000000	191800000000		-	5.34
itu3		190000000000	191800000000	p	Earth Exploration-Satellite (passive)	
itu3		190000000000	191800000000	p	Space Research (passive)	
itu3		191800000000	200000000000		-	5.149,5.341,5.554
itu3		191800000000	200000000000	p	Fixed	
itu3		191800000000	200000000000	p	Inter-Satellite	
itu3		191800000000	200000000000	p	Mobile	5.558
itu3		191800000000	200000000000	p	Mobile-Satellite	
itu3		191800000000	200000000000	p	Radionavigation	
itu3		191800000000	200000000000	p	Radionavigation-Satellite	
itu3		200000000000	209000000000		-	5.340,5.341,5.563A
itu3		200000000000	209000000000	p	Earth Exploration-Satellite (passive)	
itu3		200000000000	209000000000	p	Radio Astronomy	
itu3		200000000000	209000000000	p	Space Research (passive)	
itu3		209000000000	217000000000		-	5.149,5.341
itu3		209000000000	217000000000	p	Fixed	
itu3		209000000000	217000000000	p	Fixed-Satellite (Earth-to-space)	
itu3		209000000000	217000000000	p	Mobile	
itu3		209000000000	217000000000	p	Radio Astronomy	
itu3		217000000000	226000000000		-	5.149,5.341
itu3		217000000000	226000000000	p	Fixed	
itu3		217000000000	226000000000	p	Fixed-Satellite (Earth-to-space)	
itu3		217000000000	226000000000	p	Mobile	
itu3		217000000000	226000000000	p	Radio Astronomy	
itu3		217000000000	226000000000	p	Space Research (passive) 	5.562B
itu3		226000000000	231500000000		-	5.34
itu3		226000000000	231500000000	p	Earth Exploration-Satellite (passive)	
itu3		226000000000	231500000000	p	Radio Astronomy	
itu3		226000000000	231500000000	p	Space Research (passive)	
itu3		231500000000	232000000000	p	Fixed	
itu3		231500000000	232000000000	p	Mobile	
itu3		231500000000	232000000000	s	Radiolocation	
itu3		232000000000	235000000000	p	Fixed	
itu3		232000000000	235000000000	p	Fixed-Satellite (space-to-Earth)	
itu3		232000000000	235000000000	p	Mobile	
itu3		232000000000	235000000000	s	Radiolocation	
itu3		235000000000	238000000000		-	5.563A,5.563B
itu3		235000000000	238000000000	p	Earth Exploration-Satellite (passive)	
itu3		235000000000	238000000000	p	Fixed-Satellite (space-to-Earth)	
itu3		235000000000	238000000000	p	Space Research (passive)	
itu3		238000000000	240000000000	p	Fixed	
itu3		238000000000	240000000000	p	Fixed-Satellite (space-to-Earth)	
itu3		238000000000	240000000000	p	Mobile	
itu3		238000000000	240000000000	p	Radiolocation	
itu3		238000000000	240000000000	p	Radionavigation	
itu3		238000000000	240000000000	p	Radionavigation-Satellite	
itu3		240000000000	241000000000	p	Fixed	
itu3		240000000000	241000000000	p	Mobile	
itu3		240000000000	241000000000	p	Radiolocation	
itu3		241000000000	248000000000		-	5.138,5.149
itu3		241000000000	248000000000	p	Radio Astronomy	
itu3		241000000000	248000000000	p	Radiolocation	
itu3		241000000000	248000000000	s	Amateur	
itu3		241000000000	248000000000	s	Amateur-Satellite	
itu3		248000000000	250000000000		-	5.149
itu3		248000000000	250000000000	p	Amateur	
itu3		248000000000	250000000000	p	Amateur-Satellite	
itu3		248000000000	250000000000	s	Radio Astronomy	
itu3		250000000000	252000000000		-	5.340,5.563A
itu3		250000000000	252000000000	p	Earth Exploration-Satellite (passive)	
itu3		250000000000	252000000000	p	Radio Astronomy	
itu3		250000000000	252000000000	p	Space Research (passive)	
itu3		252000000000	265000000000		-	5.149,5.554
itu3		252000000000	265000000000	p	Fixed	
itu3		252000000000	265000000000	p	Mobile	
itu3		252000000000	265000000000	p	Mobile-Satellite (Earth-to-space)	
itu3		252000000000	265000000000	p	Radio Astronomy	
itu3		252000000000	265000000000	p	Radionavigation	
itu3		252000000000	265000000000	p	Radionavigation-Satellite	
itu3		265000000000	275000000000		-	5.149,5.563A
itu3		265000000000	275000000000	p	Fixed	
itu3		265000000000	275000000000	p	Fixed-Satellite (Earth-to-space)	
itu3		265000000000	275000000000	p	Mobile	
itu3		265000000000	275000000000	p	Radio Astronomy	
itu3		275000000000	1000000000000		-	5.565
