region	sub-table	lower_frequency	upper_frequency	category	service	footnotes
gb		122250000000	123000000000	p	Mobile	5.138, 5.558, UK1, UK11, UK6, UK7, EU1
gb		122250000000	123000000000	s	Amateur	5.138, UK1, UK11, UK6, UK7, EU1
gb		123000000000	130000000000	p	Fixed-Satellite	5.149, 5.554, UK1, UK10, UK11, EU1
gb		123000000000	130000000000	p	Mobile-Satellite	5.149, 5.554, UK1, UK10, UK11, EU1
gb		123000000000	130000000000	p	Radionavigation	5.149, 5.554, UK1, UK10, UK11, EU1
gb		123000000000	130000000000	p	Radionavigation-Satellite	5.149, 5.554, UK1, UK10, UK11, EU1
gb		123000000000	130000000000	s	Radio Astronomy	5.149, 5.554, UK1, UK10, UK11, EU1
gb		130000000000	134000000000	p	Earth Exploration-Satellite (active)	5.149, 5.562A, 5.562E, UK1, UK10
gb		130000000000	134000000000	p	Fixed	5.149, 5.562A, UK1, UK10
gb		130000000000	134000000000	p	Inter-Satellite	5.149, 5.562A, UK1, UK10
gb		130000000000	134000000000	p	Mobile	5.149, 5.558, 5.562A, UK1, UK10
gb		130000000000	134000000000	p	Radio Astronomy	5.149, 5.562A, UK1, UK10
gb		134000000000	136000000000	p	Amateur	UK1, UK10, UK7
gb		134000000000	136000000000	p	Amateur-Satellite	UK1, UK10, UK7
gb		134000000000	136000000000	s	Radio Astronomy	UK1, UK10
gb		136000000000	141000000000	p	Radio Astronomy	5.149, UK1, UK10
gb		136000000000	141000000000	p	Radiolocation	5.149, UK1, UK10
gb		136000000000	141000000000	s	Amateur	5.149, UK1, UK10, UK7
gb		136000000000	141000000000	s	Amateur-Satellite	5.149, UK1, UK10, UK7
gb		141000000000	148500000000	p	Fixed	5.149, UK1, UK10
gb		141000000000	148500000000	p	Mobile	5.149, UK1, UK10
gb		141000000000	148500000000	p	Radio Astronomy	5.149, UK1, UK10
gb		141000000000	148500000000	p	Radiolocation	5.149, UK1, UK10
gb		148500000000	151500000000	p	Earth Exploration-Satellite (passive)	5.340, UK1, UK10
gb		148500000000	151500000000	p	Radio Astronomy	5.340, UK1, UK10
gb		148500000000	151500000000	p	Space Research (passive)	5.340, UK1, UK10
gb		151500000000	155500000000	p	Fixed	5.149, UK1, UK10
gb		151500000000	155500000000	p	Mobile	5.149, UK1, UK10
gb		151500000000	155500000000	p	Radio Astronomy	5.149, UK1, UK10
gb		151500000000	155500000000	p	Radiolocation	5.149, UK1, UK10
gb		155500000000	158500000000	p	Earth Exploration-Satellite (passive)	5.149, 5.562F, 5.562G, UK1, UK10
gb		155500000000	158500000000	p	Fixed	5.149, 5.562G, UK1, UK10
gb		155500000000	158500000000	p	Mobile	5.149, 5.562G, UK1, UK10
gb		155500000000	158500000000	p	Radio Astronomy	5.149, 5.562G, UK1, UK10
gb		155500000000	158500000000	p	Space Research (passive)	5.149, 5.562B, 5.562G, UK1, UK10
gb		158500000000	164000000000	p	Fixed	UK1
gb		158500000000	164000000000	p	Fixed-Satellite	UK1
gb		158500000000	164000000000	p	Mobile	UK1
gb		158500000000	164000000000	p	Mobile-Satellite	UK1
gb		164000000000	167000000000	p	Earth Exploration-Satellite (passive)	5.340, UK1, UK10
gb		164000000000	167000000000	p	Radio Astronomy	5.340, UK1, UK10
gb		164000000000	167000000000	p	Space Research (passive)	5.340, UK1, UK10
gb		167000000000	174500000000	p	Fixed	5.149, UK1
gb		167000000000	174500000000	p	Fixed-Satellite	5.149, UK1
gb		167000000000	174500000000	p	Inter-Satellite	5.149, 5.562D
gb		167000000000	174500000000	p	Mobile	5.149, 5.558, UK1
gb		174500000000	174800000000	p	Fixed	UK1
gb		174500000000	174800000000	p	Inter-Satellite	UK1
gb		174500000000	174800000000	p	Mobile	5.558, UK1
gb		174800000000	182000000000	p	Earth Exploration-Satellite (passive)	UK1
gb		174800000000	182000000000	p	Inter-Satellite	5.562H, UK1
gb		174800000000	182000000000	p	Space Research (passive)	UK1
gb		182000000000	185000000000	p	Earth Exploration-Satellite (passive)	5.340, UK1, UK10
gb		182000000000	185000000000	p	Radio Astronomy	5.340, UK1, UK10
gb		182000000000	185000000000	p	Space Research (passive)	5.340, UK1, UK10
gb		185000000000	190000000000	p	Earth Exploration-Satellite (passive)	UK1
gb		185000000000	190000000000	p	Inter-Satellite	5.562H, UK1
gb		185000000000	190000000000	p	Space Research (passive)	UK1
gb		190000000000	191800000000	p	Earth Exploration-Satellite (passive)	5.340, UK1
gb		190000000000	191800000000	p	Space Research (passive)	5.340, UK1
gb		191800000000	200000000000	p	Fixed	5.149, 5.341, 5.554, UK1
gb		191800000000	200000000000	p	Inter-Satellite	5.149, 5.341, 5.554, UK1
gb		191800000000	200000000000	p	Mobile	5.149, 5.341, 5.554, 5.558, UK1
gb		191800000000	200000000000	p	Mobile-Satellite	5.149, 5.341, 5.554, UK1
gb		191800000000	200000000000	p	Radionavigation	5.149, 5.341, 5.554, UK1
gb		191800000000	200000000000	p	Radionavigation-Satellite	5.149, 5.341, 5.554, UK1
gb		200000000000	202000000000	p	Earth Exploration-Satellite (passive)	5.340, 5.341, 5.563A, UK1, UK10
gb		200000000000	202000000000	p	Radio Astronomy	5.340, 5.341, 5.563A, UK1, UK10
gb		200000000000	202000000000	p	Space Research (passive)	5.340, 5.341, 5.563A, UK1, UK10
gb		202000000000	209000000000	p	Earth Exploration-Satellite (passive)	5.340, 5.341, 5.563A, UK1, UK10
gb		202000000000	209000000000	p	Radio Astronomy	5.340, 5.341, 5.563A, UK1, UK10
gb		202000000000	209000000000	p	Space Research (passive)	5.340, 5.341, 5.563A, UK1, UK10
gb		209000000000	217000000000	p	Fixed	5.149, 5.341, UK1, UK10
gb		209000000000	217000000000	p	Fixed-Satellite	5.149, 5.341, UK1, UK10
gb		209000000000	217000000000	p	Mobile	5.149, 5.341, UK1, UK10
gb		209000000000	217000000000	p	Radio Astronomy	5.149, 5.341, UK1, UK10
gb		217000000000	226000000000	p	Fixed	5.149, 5.341, UK1, UK10
gb		217000000000	226000000000	p	Fixed-Satellite	5.149, 5.341, UK1, UK10
gb		217000000000	226000000000	p	Mobile	5.149, 5.341, UK1, UK10
gb		217000000000	226000000000	p	Radio Astronomy	5.149, 5.341, UK1, UK10
gb		217000000000	226000000000	p	Space Research (passive)	5.149, 5.341, 5.562B, UK1, UK10
gb		226000000000	231500000000	p	Earth Exploration-Satellite (passive)	5.340, UK1, UK10
gb		226000000000	231500000000	p	Radio Astronomy	5.340, UK1, UK10
gb		226000000000	231500000000	p	Space Research (passive)	5.340, UK1, UK10
gb		231500000000	232000000000	p	Fixed	UK1
gb		231500000000	232000000000	p	Mobile	UK1
gb		231500000000	232000000000	s	Radiolocation	UK1
gb		232000000000	235000000000	p	Fixed	UK1
gb		232000000000	235000000000	p	Fixed-Satellite	UK1
gb		232000000000	235000000000	p	Mobile	
gb		232000000000	235000000000	s	Radiolocation	UK1
gb		235000000000	238000000000	p	Earth Exploration-Satellite (passive)	5.563A, 5.563B, UK1
gb		235000000000	238000000000	p	Fixed-Satellite	5.563A, 5.563B, UK1
gb		235000000000	238000000000	p	Space Research (passive)	5.563A, 5.563B, UK1
gb		238000000000	240000000000	p	Fixed	UK1
gb		238000000000	240000000000	p	Fixed-Satellite	UK1
gb		238000000000	240000000000	p	Mobile	UK1
gb		238000000000	240000000000	p	Radiolocation	UK1
gb		238000000000	240000000000	p	Radionavigation	UK1
gb		238000000000	240000000000	p	Radionavigation-Satellite	UK1
gb		240000000000	241000000000	p	Fixed	UK1
gb		240000000000	241000000000	p	Mobile	UK1
gb		240000000000	241000000000	p	Radiolocation	UK1
gb		241000000000	248000000000	p	Radio Astronomy	5.138, 5.149, UK1, UK10, UK11, UK6, EU1
gb		241000000000	248000000000	p	Radiolocation	5.138, 5.149, UK1, UK10, UK11, UK6, EU1
gb		241000000000	248000000000	s	Amateur	5.138, 5.149, UK1, UK10, UK11, UK6, UK7, EU1
gb		241000000000	248000000000	s	Amateur-Satellite	5.138, 5.149, UK1, UK10, UK11, UK6, UK7, EU1
gb		248000000000	250000000000	p	Amateur	5.149, UK1, UK10, UK7
gb		248000000000	250000000000	p	Amateur-Satellite	5.149, UK1, UK10, UK7
gb		248000000000	250000000000	s	Radio Astronomy	5.149, UK1, UK10
gb		250000000000	252000000000	p	Earth Exploration-Satellite (passive)	5.340, 5.563A, UK1, UK10
gb		250000000000	252000000000	p	Radio Astronomy	5.340, 5.563A, UK1, UK10
gb		250000000000	252000000000	p	Space Research (passive)	5.340, 5.563A, UK1, UK10
gb		252000000000	265000000000	p	Mobile	5.149, 5.554, UK1, UK10
gb		252000000000	265000000000	p	Mobile-Satellite	5.149, 5.554, UK1, UK10
gb		252000000000	265000000000	p	Radionavigation	5.149, 5.554, UK1, UK10
gb		252000000000	265000000000	p	Radionavigation-Satellite	5.149, 5.554, UK1, UK10
gb		252000000000	265000000000	p	Fixed	5.149, 5.554, UK1, UK10
gb		252000000000	265000000000	p	Radio Astronomy	5.149, 5.554, UK1, UK10
gb		265000000000	275000000000	p	Fixed	5.149, 5.563A, UK1, UK10
gb		265000000000	275000000000	p	Fixed-Satellite	5.149, 5.563A, UK1, UK10
gb		265000000000	275000000000	p	Mobile	5.149, 5.563A, UK1, UK10
gb		265000000000	275000000000	p	Radio Astronomy	5.149, 5.563A, UK1, UK10
gb		275000000000	999000000000	s	Not Allocated	5.565
