Region	Sub-table	lower_frequency	upper_frequency	Category	Service	Footnotes
ITU Region 2		47500000000	47900000000	p	Fixed-Satellite (Earth-to-space) 	5.552
ITU Region 2		47500000000	47900000000	p	Mobile	
ITU Region 2		47900000000	48200000000		-	5.552A
ITU Region 2		47900000000	48200000000	p	Fixed	
ITU Region 2		47900000000	48200000000	p	Fixed-Satellite (Earth-to-space) 	5.552
ITU Region 2		47900000000	48200000000	p	Mobile	
ITU Region 2		48200000000	50200000000		-	5.149,5.340,5.555
ITU Region 2		48200000000	50200000000	p	Fixed	
ITU Region 2		48200000000	50200000000	p	Fixed-Satellite (Earth-to-space) 	5.516B,5.552
ITU Region 2		48200000000	50200000000	p	Mobile	
ITU Region 2		50200000000	50400000000		-	5.34
ITU Region 2		50200000000	50400000000	p	Earth Exploration-Satellite (passive)	
ITU Region 2		50200000000	50400000000	p	Space Research (passive)	
ITU Region 2		50400000000	51400000000	p	Fixed	
ITU Region 2		50400000000	51400000000	p	Fixed-Satellite (Earth-to-space) 	5.338A
ITU Region 2		50400000000	51400000000	p	Mobile	
ITU Region 2		50400000000	51400000000	s	Mobile-Satellite (Earth-to-space)	
ITU Region 2		51400000000	52600000000		-	5.547,5.556
ITU Region 2		51400000000	52600000000	p	Fixed	5.338A
ITU Region 2		51400000000	52600000000	p	Mobile	
ITU Region 2		52600000000	54250000000		-	5.340,5.556
ITU Region 2		52600000000	54250000000	p	Earth Exploration-Satellite (passive)	
ITU Region 2		52600000000	54250000000	p	Space Research (passive)	
ITU Region 2		54250000000	55780000000		-	5.556B
ITU Region 2		54250000000	55780000000	p	Earth Exploration-Satellite (passive)	
ITU Region 2		54250000000	55780000000	p	Inter-Satellite	5.556A
ITU Region 2		54250000000	55780000000	p	Space Research (passive)	
ITU Region 2		55780000000	56900000000		-	5.547,5.557
ITU Region 2		55780000000	56900000000	p	Earth Exploration-Satellite (passive)	
ITU Region 2		55780000000	56900000000	p	Fixed	5.557A
ITU Region 2		55780000000	56900000000	p	Inter-Satellite	5.556A
ITU Region 2		55780000000	56900000000	p	Mobile	5.558
ITU Region 2		55780000000	56900000000	p	Space Research (passive)	
ITU Region 2		56900000000	57000000000		-	5.547,5.557
ITU Region 2		56900000000	57000000000	p	Earth Exploration-Satellite (passive)	
ITU Region 2		56900000000	57000000000	p	Fixed	
ITU Region 2		56900000000	57000000000	p	Inter-Satellite	5.558A
ITU Region 2		56900000000	57000000000	p	Mobile	5.558
ITU Region 2		56900000000	57000000000	p	Space Research (passive)	
ITU Region 2		57000000000	58200000000		-	5.547,5.557
ITU Region 2		57000000000	58200000000	p	Earth Exploration-Satellite (passive)	
ITU Region 2		57000000000	58200000000	p	Fixed	
ITU Region 2		57000000000	58200000000	p	Inter-Satellite	5.556A
ITU Region 2		57000000000	58200000000	p	Mobile	5.558
ITU Region 2		57000000000	58200000000	p	Space Research (passive)	
ITU Region 2		58200000000	59000000000		-	5.547,5.556
ITU Region 2		58200000000	59000000000	p	Earth Exploration-Satellite (passive)	
ITU Region 2		58200000000	59000000000	p	Fixed	
ITU Region 2		58200000000	59000000000	p	Mobile	
ITU Region 2		58200000000	59000000000	p	Space Research (passive)	
ITU Region 2		59000000000	59300000000	p	Earth Exploration-Satellite (passive)	
ITU Region 2		59000000000	59300000000	p	Fixed	
ITU Region 2		59000000000	59300000000	p	Inter-Satellite	5.556A
ITU Region 2		59000000000	59300000000	p	Mobile	5.558
ITU Region 2		59000000000	59300000000	p	Radiolocation	5.559
ITU Region 2		59000000000	59300000000	p	Space Research (passive)	
ITU Region 2		59300000000	64000000000		-	5.138
ITU Region 2		59300000000	64000000000	p	Fixed	
ITU Region 2		59300000000	64000000000	p	Inter-Satellite	
ITU Region 2		59300000000	64000000000	p	Mobile	5.558
ITU Region 2		59300000000	64000000000	p	Radiolocation	5.559
ITU Region 2		64000000000	65000000000		-	5.547,5.556
ITU Region 2		64000000000	65000000000	p	Fixed	
ITU Region 2		64000000000	65000000000	p	Inter-Satellite	
ITU Region 2		64000000000	65000000000	p	Mobile except aeronautical mobile	
ITU Region 2		65000000000	66000000000		-	5.547
ITU Region 2		65000000000	66000000000	p	Earth Exploration-Satellite	
ITU Region 2		65000000000	66000000000	p	Fixed	
ITU Region 2		65000000000	66000000000	p	Inter-Satellite	
ITU Region 2		65000000000	66000000000	p	Mobile except aeronautical mobile	
ITU Region 2		65000000000	66000000000	p	Space Research	
ITU Region 2		66000000000	71000000000		-	5.554
ITU Region 2		66000000000	71000000000	p	Inter-Satellite	
ITU Region 2		66000000000	71000000000	p	Mobile	5.553,5.558
ITU Region 2		66000000000	71000000000	p	Mobile-Satellite	
ITU Region 2		66000000000	71000000000	p	Radionavigation	
ITU Region 2		66000000000	71000000000	p	Radionavigation-Satellite	
ITU Region 2		71000000000	74000000000	p	Fixed	
ITU Region 2		71000000000	74000000000	p	Fixed-Satellite (space-to-Earth)	
ITU Region 2		71000000000	74000000000	p	Mobile	
ITU Region 2		71000000000	74000000000	p	Mobile-Satellite (space-to-Earth)	
ITU Region 2		74000000000	76000000000		-	5.561
ITU Region 2		74000000000	76000000000	p	Fixed	
ITU Region 2		74000000000	76000000000	p	Fixed-Satellite (space-to-Earth)	
ITU Region 2		74000000000	76000000000	p	Mobile	
ITU Region 2		74000000000	76000000000	p	Broadcasting	
ITU Region 2		74000000000	76000000000	p	Broadcasting-Satellite	
ITU Region 2		74000000000	76000000000	s	Space Research (space-to-Earth)	
ITU Region 2		76000000000	77500000000		-	5.149
ITU Region 2		76000000000	77500000000	p	Radio Astronomy	
ITU Region 2		76000000000	77500000000	p	Radiolocation	
ITU Region 2		76000000000	77500000000	s	Amateur	
ITU Region 2		76000000000	77500000000	s	Amateur-Satellite	
ITU Region 2		76000000000	77500000000	s	Space Research (space-to-Earth)	
ITU Region 2		77500000000	78000000000		-	5.149
ITU Region 2		77500000000	78000000000	p	Amateur	
ITU Region 2		77500000000	78000000000	p	Amateur-Satellite	
ITU Region 2		77500000000	78000000000	s	Radio Astronomy	
ITU Region 2		77500000000	78000000000	s	Space Research (space-to-Earth)	
ITU Region 2		78000000000	79000000000		-	5.149,5.560
ITU Region 2		78000000000	79000000000	p	Radiolocation	
ITU Region 2		78000000000	79000000000	s	Amateur	
ITU Region 2		78000000000	79000000000	s	Amateur-Satellite	
ITU Region 2		78000000000	79000000000	s	Radio Astronomy	
ITU Region 2		78000000000	79000000000	s	Space Research (space-to-Earth)	
ITU Region 2		79000000000	81000000000		-	5.149
ITU Region 2		79000000000	81000000000	p	Radio Astronomy	
ITU Region 2		79000000000	81000000000	p	Radiolocation	
ITU Region 2		79000000000	81000000000	s	Amateur	
ITU Region 2		79000000000	81000000000	s	Amateur-Satellite	
ITU Region 2		79000000000	81000000000	s	Space Research (space-to-Earth)	
ITU Region 2		81000000000	84000000000		-	5.149,5.561A
ITU Region 2		81000000000	84000000000	p	Fixed	
ITU Region 2		81000000000	84000000000	p	Fixed-Satellite (Earth-to-space)	
ITU Region 2		81000000000	84000000000	p	Mobile	
ITU Region 2		81000000000	84000000000	p	Mobile-Satellite (Earth-to-space)	
ITU Region 2		81000000000	84000000000	p	Radio Astronomy	
ITU Region 2		81000000000	84000000000	s	Space Research (space-to-Earth)	
ITU Region 2		84000000000	86000000000		-	5.149
ITU Region 2		84000000000	86000000000	p	Fixed	
ITU Region 2		84000000000	86000000000	p	Fixed-Satellite (Earth-to-space) 	5.561B
ITU Region 2		84000000000	86000000000	p	Mobile	
ITU Region 2		84000000000	86000000000	p	Radio Astronomy	
ITU Region 2		86000000000	92000000000		-	5.34
ITU Region 2		86000000000	92000000000	p	Earth Exploration-Satellite (passive)	
ITU Region 2		86000000000	92000000000	p	Radio Astronomy	
ITU Region 2		86000000000	92000000000	p	Space Research (passive)	
ITU Region 2		92000000000	94000000000		-	5.149
ITU Region 2		92000000000	94000000000	p	Fixed	
ITU Region 2		92000000000	94000000000	p	Mobile	
ITU Region 2		92000000000	94000000000	p	Radio Astronomy	
ITU Region 2		92000000000	94000000000	p	Radiolocation	
ITU Region 2		94000000000	94100000000		-	5.562,5.562A
ITU Region 2		94000000000	94100000000	p	Earth Exploration-Satellite (active)	
ITU Region 2		94000000000	94100000000	p	Radiolocation	
ITU Region 2		94000000000	94100000000	p	Space Research (active)	
ITU Region 2		94000000000	94100000000	s	Radio Astronomy	
ITU Region 2		94100000000	95000000000		-	5.149
ITU Region 2		94100000000	95000000000	p	Fixed	
ITU Region 2		94100000000	95000000000	p	Mobile	
ITU Region 2		94100000000	95000000000	p	Radio Astronomy	
ITU Region 2		94100000000	95000000000	p	Radiolocation	
ITU Region 2		95000000000	100000000000		-	5.149,5.554
ITU Region 2		95000000000	100000000000	p	Fixed	
ITU Region 2		95000000000	100000000000	p	Mobile	
ITU Region 2		95000000000	100000000000	p	Radio Astronomy	
ITU Region 2		95000000000	100000000000	p	Radiolocation	
ITU Region 2		95000000000	100000000000	p	Radionavigation	
ITU Region 2		95000000000	100000000000	p	Radionavigation-Satellite	
ITU Region 2		100000000000	102000000000		-	5.340,5.341
ITU Region 2		100000000000	102000000000	p	Earth Exploration-Satellite (passive)	
ITU Region 2		100000000000	102000000000	p	Radio Astronomy	
ITU Region 2		100000000000	102000000000	p	Space Research (passive)	
ITU Region 2		102000000000	105000000000		-	5.149,5.341
ITU Region 2		102000000000	105000000000	p	Fixed	
ITU Region 2		102000000000	105000000000	p	Mobile	
ITU Region 2		102000000000	105000000000	p	Radio Astronomy	
ITU Region 2		105000000000	109500000000		-	5.149,5.341
ITU Region 2		105000000000	109500000000	p	Fixed	
ITU Region 2		105000000000	109500000000	p	Mobile	
ITU Region 2		105000000000	109500000000	p	Radio Astronomy	
ITU Region 2		105000000000	109500000000	p	Space Research (passive) 	5.562B
ITU Region 2		109500000000	111800000000		-	5.340,5.341
ITU Region 2		109500000000	111800000000	p	Earth Exploration-Satellite (passive)	
ITU Region 2		109500000000	111800000000	p	Radio Astronomy	
ITU Region 2		111800000000	114250000000		-	5.149,5.341
ITU Region 2		111800000000	114250000000	p	Fixed	
ITU Region 2		111800000000	114250000000	p	Mobile	
ITU Region 2		111800000000	114250000000	p	Radio Astronomy	
ITU Region 2		111800000000	114250000000	p	Space Research (passive) 	5.562B
ITU Region 2		114250000000	116000000000		-	5.340,5.341
ITU Region 2		114250000000	116000000000	p	Earth Exploration-Satellite (passive)	
ITU Region 2		114250000000	116000000000	p	Radio Astronomy	
ITU Region 2		114250000000	116000000000	p	Space Research (passive)	
ITU Region 2		116000000000	119980000000		-	5.341
ITU Region 2		116000000000	119980000000	p	Earth Exploration-Satellite (passive)	
ITU Region 2		116000000000	119980000000	p	Inter-Satellite	5.562C
ITU Region 2		116000000000	119980000000	p	Space Research (passive)	
ITU Region 2		119980000000	122250000000		-	5.138,5.341
ITU Region 2		119980000000	122250000000	p	Earth Exploration-Satellite (passive)	
ITU Region 2		119980000000	122250000000	p	Inter-Satellite	5.562C
ITU Region 2		119980000000	122250000000	p	Space Research (passive)	
ITU Region 2		122250000000	123000000000		-	5.138
ITU Region 2		122250000000	123000000000	p	Fixed	
ITU Region 2		122250000000	123000000000	p	Inter-Satellite	
ITU Region 2		122250000000	123000000000	p	Mobile	5.558
ITU Region 2		122250000000	123000000000	s	Amateur	
ITU Region 2		123000000000	130000000000		-	5.149,5.554
ITU Region 2		123000000000	130000000000	p	Fixed-Satellite (space-to-Earth)	
ITU Region 2		123000000000	130000000000	p	Mobile-Satellite (space-to-Earth)	
ITU Region 2		123000000000	130000000000	p	Radionavigation	
ITU Region 2		123000000000	130000000000	p	Radionavigation-Satellite	
ITU Region 2		123000000000	130000000000	s	Radio Astronomy	5.562D
ITU Region 2		130000000000	134000000000		-	5.149,5.562A
ITU Region 2		130000000000	134000000000	p	Earth Exploration-Satellite (active) 	5.562E
ITU Region 2		130000000000	134000000000	p	Fixed	
ITU Region 2		130000000000	134000000000	p	Inter-Satellite	
ITU Region 2		130000000000	134000000000	p	Mobile	5.558
ITU Region 2		130000000000	134000000000	p	Radio Astronomy	
ITU Region 2		134000000000	136000000000	p	Amateur	
ITU Region 2		134000000000	136000000000	p	Amateur-Satellite	
ITU Region 2		134000000000	136000000000	s	Radio Astronomy	
ITU Region 2		136000000000	141000000000		-	5.149
ITU Region 2		136000000000	141000000000	p	Radio Astronomy	
ITU Region 2		136000000000	141000000000	p	Radiolocation	
ITU Region 2		136000000000	141000000000	s	Amateur	
ITU Region 2		136000000000	141000000000	s	Amateur-Satellite	
ITU Region 2		141000000000	148500000000		-	5.149
ITU Region 2		141000000000	148500000000	p	Fixed	
ITU Region 2		141000000000	148500000000	p	Mobile	
ITU Region 2		141000000000	148500000000	p	Radio Astronomy	
ITU Region 2		141000000000	148500000000	p	Radiolocation	
ITU Region 2		148500000000	151500000000		-	5.34
ITU Region 2		148500000000	151500000000	p	Earth Exploration-Satellite (passive)	
ITU Region 2		148500000000	151500000000	p	Radio Astronomy	
ITU Region 2		148500000000	151500000000	p	Space Research (passive)	
ITU Region 2		151500000000	155500000000		-	5.149
ITU Region 2		151500000000	155500000000	p	Fixed	
ITU Region 2		151500000000	155500000000	p	Mobile	
ITU Region 2		151500000000	155500000000	p	Radio Astronomy	
ITU Region 2		151500000000	155500000000	p	Radiolocation	
ITU Region 2		155500000000	158500000000		-	5.149,5.562F,5.562G
ITU Region 2		155500000000	158500000000	p	Earth Exploration-Satellite (passive)	
ITU Region 2		155500000000	158500000000	p	Fixed	
ITU Region 2		155500000000	158500000000	p	Mobile	
ITU Region 2		155500000000	158500000000	p	Radio Astronomy	
ITU Region 2		155500000000	158500000000	p	Space Research (passive) 	5.562B
ITU Region 2		158500000000	164000000000	p	Fixed	
ITU Region 2		158500000000	164000000000	p	Fixed-Satellite (space-to-Earth)	
ITU Region 2		158500000000	164000000000	p	Mobile	
ITU Region 2		158500000000	164000000000	p	Mobile-Satellite (space-to-Earth)	
ITU Region 2		164000000000	167000000000		-	5.34
ITU Region 2		164000000000	167000000000	p	Earth Exploration-Satellite (passive)	
ITU Region 2		164000000000	167000000000	p	Radio Astronomy	
ITU Region 2		164000000000	167000000000	p	Space Research (passive)	
ITU Region 2		167000000000	174500000000		-	5.149,5.562D
ITU Region 2		167000000000	174500000000	p	Fixed	
ITU Region 2		167000000000	174500000000	p	Fixed-Satellite (space-to-Earth)	
ITU Region 2		167000000000	174500000000	p	Inter-Satellite	
ITU Region 2		167000000000	174500000000	p	Mobile	5.558
ITU Region 2		174500000000	174800000000	p	Fixed	
ITU Region 2		174500000000	174800000000	p	Inter-Satellite	
ITU Region 2		174500000000	174800000000	p	Mobile	5.558
ITU Region 2		174800000000	182000000000	p	Earth Exploration-Satellite (passive)	
ITU Region 2		174800000000	182000000000	p	Inter-Satellite	5.562H
ITU Region 2		174800000000	182000000000	p	Space Research (passive)	
ITU Region 2		182000000000	185000000000		-	5.34
ITU Region 2		182000000000	185000000000	p	Earth Exploration-Satellite (passive)	
ITU Region 2		182000000000	185000000000	p	Radio Astronomy	
ITU Region 2		182000000000	185000000000	p	Space Research (passive)	
ITU Region 2		185000000000	190000000000	p	Earth Exploration-Satellite (passive)	
ITU Region 2		185000000000	190000000000	p	Inter-Satellite	5.562H
ITU Region 2		185000000000	190000000000	p	Space Research (passive)	
ITU Region 2		190000000000	191800000000		-	5.34
ITU Region 2		190000000000	191800000000	p	Earth Exploration-Satellite (passive)	
ITU Region 2		190000000000	191800000000	p	Space Research (passive)	
ITU Region 2		191800000000	200000000000		-	5.149,5.341,5.554
ITU Region 2		191800000000	200000000000	p	Fixed	
ITU Region 2		191800000000	200000000000	p	Inter-Satellite	
ITU Region 2		191800000000	200000000000	p	Mobile	5.558
ITU Region 2		191800000000	200000000000	p	Mobile-Satellite	
ITU Region 2		191800000000	200000000000	p	Radionavigation	
ITU Region 2		191800000000	200000000000	p	Radionavigation-Satellite	
ITU Region 2		200000000000	209000000000		-	5.340,5.341,5.563A
ITU Region 2		200000000000	209000000000	p	Earth Exploration-Satellite (passive)	
ITU Region 2		200000000000	209000000000	p	Radio Astronomy	
ITU Region 2		200000000000	209000000000	p	Space Research (passive)	
ITU Region 2		209000000000	217000000000		-	5.149,5.341
ITU Region 2		209000000000	217000000000	p	Fixed	
ITU Region 2		209000000000	217000000000	p	Fixed-Satellite (Earth-to-space)	
ITU Region 2		209000000000	217000000000	p	Mobile	
ITU Region 2		209000000000	217000000000	p	Radio Astronomy	
ITU Region 2		217000000000	226000000000		-	5.149,5.341
ITU Region 2		217000000000	226000000000	p	Fixed	
ITU Region 2		217000000000	226000000000	p	Fixed-Satellite (Earth-to-space)	
ITU Region 2		217000000000	226000000000	p	Mobile	
ITU Region 2		217000000000	226000000000	p	Radio Astronomy	
ITU Region 2		217000000000	226000000000	p	Space Research (passive) 	5.562B
ITU Region 2		226000000000	231500000000		-	5.34
ITU Region 2		226000000000	231500000000	p	Earth Exploration-Satellite (passive)	
ITU Region 2		226000000000	231500000000	p	Radio Astronomy	
ITU Region 2		226000000000	231500000000	p	Space Research (passive)	
ITU Region 2		231500000000	232000000000	p	Fixed	
ITU Region 2		231500000000	232000000000	p	Mobile	
ITU Region 2		231500000000	232000000000	s	Radiolocation	
ITU Region 2		232000000000	235000000000	p	Fixed	
ITU Region 2		232000000000	235000000000	p	Fixed-Satellite (space-to-Earth)	
ITU Region 2		232000000000	235000000000	p	Mobile	
ITU Region 2		232000000000	235000000000	s	Radiolocation	
ITU Region 2		235000000000	238000000000		-	5.563A,5.563B
ITU Region 2		235000000000	238000000000	p	Earth Exploration-Satellite (passive)	
ITU Region 2		235000000000	238000000000	p	Fixed-Satellite (space-to-Earth)	
ITU Region 2		235000000000	238000000000	p	Space Research (passive)	
ITU Region 2		238000000000	240000000000	p	Fixed	
ITU Region 2		238000000000	240000000000	p	Fixed-Satellite (space-to-Earth)	
ITU Region 2		238000000000	240000000000	p	Mobile	
ITU Region 2		238000000000	240000000000	p	Radiolocation	
ITU Region 2		238000000000	240000000000	p	Radionavigation	
ITU Region 2		238000000000	240000000000	p	Radionavigation-Satellite	
ITU Region 2		240000000000	241000000000	p	Fixed	
ITU Region 2		240000000000	241000000000	p	Mobile	
ITU Region 2		240000000000	241000000000	p	Radiolocation	
ITU Region 2		241000000000	248000000000		-	5.138,5.149
ITU Region 2		241000000000	248000000000	p	Radio Astronomy	
ITU Region 2		241000000000	248000000000	p	Radiolocation	
ITU Region 2		241000000000	248000000000	s	Amateur	
ITU Region 2		241000000000	248000000000	s	Amateur-Satellite	
ITU Region 2		248000000000	250000000000		-	5.149
ITU Region 2		248000000000	250000000000	p	Amateur	
ITU Region 2		248000000000	250000000000	p	Amateur-Satellite	
ITU Region 2		248000000000	250000000000	s	Radio Astronomy	
ITU Region 2		250000000000	252000000000		-	5.340,5.563A
ITU Region 2		250000000000	252000000000	p	Earth Exploration-Satellite (passive)	
ITU Region 2		250000000000	252000000000	p	Radio Astronomy	
ITU Region 2		250000000000	252000000000	p	Space Research (passive)	
ITU Region 2		252000000000	265000000000		-	5.149,5.554
ITU Region 2		252000000000	265000000000	p	Fixed	
ITU Region 2		252000000000	265000000000	p	Mobile	
ITU Region 2		252000000000	265000000000	p	Mobile-Satellite (Earth-to-space)	
ITU Region 2		252000000000	265000000000	p	Radio Astronomy	
ITU Region 2		252000000000	265000000000	p	Radionavigation	
ITU Region 2		252000000000	265000000000	p	Radionavigation-Satellite	
ITU Region 2		265000000000	275000000000		-	5.149,5.563A
ITU Region 2		265000000000	275000000000	p	Fixed	
ITU Region 2		265000000000	275000000000	p	Fixed-Satellite (Earth-to-space)	
ITU Region 2		265000000000	275000000000	p	Mobile	
ITU Region 2		265000000000	275000000000	p	Radio Astronomy	
ITU Region 2		275000000000	1000000000000		-	5.565
